
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 21, 'alpha': 1.27152056055983, 'normalize_similarity': True} - results: ROC_AUC: 0.0744158, PRECISION: 0.0136831, PRECISION_RECALL_MIN_DEN: 0.0561330, RECALL: 0.0551520, MAP: 0.0241549, MRR: 0.0496672, NDCG: 0.0374644, F1: 0.0219200, HIT_RATE: 0.1368307, ARHR: 0.0526474, NOVELTY: 0.0053188, AVERAGE_POPULARITY: 0.0329757, DIVERSITY_MEAN_INTER_LIST: 0.9947446, DIVERSITY_HERFINDAHL: 0.9994556, COVERAGE_ITEM: 0.4969856, COVERAGE_ITEM_CORRECT: 0.0232839, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0805587, DIVERSITY_GINI: 0.2408942, SHANNON_ENTROPY: 12.7622622, 
SearchBayesianSkopt-CV: Config 122 is suboptimal. Config: {'topK': 999, 'alpha': 1.9867561566524738, 'normalize_similarity': True} - results: ROC_AUC: 0.0817183, PRECISION: 0.0161503, PRECISION_RECALL_MIN_DEN: 0.0664119, RECALL: 0.0650519, MAP: 0.0264355, MRR: 0.0535767, NDCG: 0.0420343, F1: 0.0258730, HIT_RATE: 0.1615035, ARHR: 0.0574671, NOVELTY: 0.0051559, AVERAGE_POPULARITY: 0.0601189, DIVERSITY_MEAN_INTER_LIST: 0.9936667, DIVERSITY_HERFINDAHL: 0.9993478, COVERAGE_ITEM: 0.4459288, COVERAGE_ITEM_CORRECT: 0.0229990, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0932679, DIVERSITY_GINI: 0.1987082, SHANNON_ENTROPY: 12.4160931, 
SearchBayesianSkopt-CV: Config 123 is suboptimal. Config: {'topK': 799, 'alpha': 0.38353248786318744, 'normalize_similarity': False} - results: ROC_AUC: 0.1373716, PRECISION: 0.0277369, PRECISION_RECALL_MIN_DEN: 0.1011979, RECALL: 0.0986103, MAP: 0.0455445, MRR: 0.0982110, NDCG: 0.0701298, F1: 0.0432925, HIT_RATE: 0.2773688, ARHR: 0.1100773, NOVELTY: 0.0047042, AVERAGE_POPULARITY: 0.1214423, DIVERSITY_MEAN_INTER_LIST: 0.9781004, DIVERSITY_HERFINDAHL: 0.9977915, COVERAGE_ITEM: 0.3745602, COVERAGE_ITEM_CORRECT: 0.0282964, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1455644, DIVERSITY_GINI: 0.1061276, SHANNON_ENTROPY: 10.9201785, 
SearchBayesianSkopt-CV: Config 124 is suboptimal. Config: {'topK': 803, 'alpha': 0.38436143154220503, 'normalize_similarity': False} - results: ROC_AUC: 0.1372366, PRECISION: 0.0277597, PRECISION_RECALL_MIN_DEN: 0.1011191, RECALL: 0.0985219, MAP: 0.0455647, MRR: 0.0980629, NDCG: 0.0701012, F1: 0.0433117, HIT_RATE: 0.2775973, ARHR: 0.1100522, NOVELTY: 0.0047046, AVERAGE_POPULARITY: 0.1213660, DIVERSITY_MEAN_INTER_LIST: 0.9781286, DIVERSITY_HERFINDAHL: 0.9977943, COVERAGE_ITEM: 0.3747834, COVERAGE_ITEM_CORRECT: 0.0283195, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1453630, DIVERSITY_GINI: 0.1062501, SHANNON_ENTROPY: 10.9219028, 
SearchBayesianSkopt-CV: Config 125 is suboptimal. Config: {'topK': 1000, 'alpha': 0.6892713645613101, 'normalize_similarity': True} - results: ROC_AUC: 0.1174455, PRECISION: 0.0246261, PRECISION_RECALL_MIN_DEN: 0.0881683, RECALL: 0.0854462, MAP: 0.0376209, MRR: 0.0819978, NDCG: 0.0590110, F1: 0.0382252, HIT_RATE: 0.2462613, ARHR: 0.0919498, NOVELTY: 0.0050181, AVERAGE_POPULARITY: 0.0762432, DIVERSITY_MEAN_INTER_LIST: 0.9909947, DIVERSITY_HERFINDAHL: 0.9990807, COVERAGE_ITEM: 0.4728547, COVERAGE_ITEM_CORRECT: 0.0300058, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1292815, DIVERSITY_GINI: 0.1900325, SHANNON_ENTROPY: 12.1301791, 
SearchBayesianSkopt-CV: Config 126 is suboptimal. Config: {'topK': 6, 'alpha': 0.5168827481125761, 'normalize_similarity': True} - results: ROC_AUC: 0.0730883, PRECISION: 0.0119196, PRECISION_RECALL_MIN_DEN: 0.0423787, RECALL: 0.0411441, MAP: 0.0231098, MRR: 0.0520847, NDCG: 0.0335446, F1: 0.0184756, HIT_RATE: 0.1191957, ARHR: 0.0549595, NOVELTY: 0.0050708, AVERAGE_POPULARITY: 0.0269913, DIVERSITY_MEAN_INTER_LIST: 0.8784595, DIVERSITY_HERFINDAHL: 0.9878293, COVERAGE_ITEM: 0.4125197, COVERAGE_ITEM_CORRECT: 0.0202425, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0702152, DIVERSITY_GINI: 0.1417451, SHANNON_ENTROPY: 10.3593085, 
SearchBayesianSkopt-CV: Config 127 is suboptimal. Config: {'topK': 479, 'alpha': 0.0011644736119349466, 'normalize_similarity': False} - results: ROC_AUC: 0.1228228, PRECISION: 0.0242798, PRECISION_RECALL_MIN_DEN: 0.0904445, RECALL: 0.0882237, MAP: 0.0407446, MRR: 0.0875601, NDCG: 0.0625859, F1: 0.0380770, HIT_RATE: 0.2427984, ARHR: 0.0972379, NOVELTY: 0.0046192, AVERAGE_POPULARITY: 0.1376634, DIVERSITY_MEAN_INTER_LIST: 0.9706669, DIVERSITY_HERFINDAHL: 0.9970483, COVERAGE_ITEM: 0.3372089, COVERAGE_ITEM_CORRECT: 0.0233301, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1297597, DIVERSITY_GINI: 0.0859770, SHANNON_ENTROPY: 10.5363441, 
SearchBayesianSkopt-CV: Config 128 is suboptimal. Config: {'topK': 756, 'alpha': 0.38616978434086935, 'normalize_similarity': False} - results: ROC_AUC: 0.1378337, PRECISION: 0.0277328, PRECISION_RECALL_MIN_DEN: 0.1008522, RECALL: 0.0982526, MAP: 0.0456556, MRR: 0.0986088, NDCG: 0.0701740, F1: 0.0432529, HIT_RATE: 0.2773282, ARHR: 0.1105708, NOVELTY: 0.0047091, AVERAGE_POPULARITY: 0.1204225, DIVERSITY_MEAN_INTER_LIST: 0.9784914, DIVERSITY_HERFINDAHL: 0.9978306, COVERAGE_ITEM: 0.3758845, COVERAGE_ITEM_CORRECT: 0.0283503, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1452875, DIVERSITY_GINI: 0.1070668, SHANNON_ENTROPY: 10.9418401, 
SearchBayesianSkopt-CV: Config 129 is suboptimal. Config: {'topK': 759, 'alpha': 0.3868609058314222, 'normalize_similarity': False} - results: ROC_AUC: 0.1383085, PRECISION: 0.0278202, PRECISION_RECALL_MIN_DEN: 0.1012396, RECALL: 0.0986381, MAP: 0.0458197, MRR: 0.0988145, NDCG: 0.0704238, F1: 0.0433964, HIT_RATE: 0.2782019, ARHR: 0.1108226, NOVELTY: 0.0047093, AVERAGE_POPULARITY: 0.1203802, DIVERSITY_MEAN_INTER_LIST: 0.9785002, DIVERSITY_HERFINDAHL: 0.9978315, COVERAGE_ITEM: 0.3763696, COVERAGE_ITEM_CORRECT: 0.0284735, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1458160, DIVERSITY_GINI: 0.1072242, SHANNON_ENTROPY: 10.9431594, 
SearchBayesianSkopt-CV: Config 130 is suboptimal. Config: {'topK': 999, 'alpha': 0.8971008835350249, 'normalize_similarity': False} - results: ROC_AUC: 0.1190067, PRECISION: 0.0246715, PRECISION_RECALL_MIN_DEN: 0.0886299, RECALL: 0.0859158, MAP: 0.0383401, MRR: 0.0836886, NDCG: 0.0598300, F1: 0.0383273, HIT_RATE: 0.2467151, ARHR: 0.0937242, NOVELTY: 0.0050186, AVERAGE_POPULARITY: 0.0773667, DIVERSITY_MEAN_INTER_LIST: 0.9908088, DIVERSITY_HERFINDAHL: 0.9990621, COVERAGE_ITEM: 0.4671184, COVERAGE_ITEM_CORRECT: 0.0296593, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1295835, DIVERSITY_GINI: 0.1889135, SHANNON_ENTROPY: 12.1231090, 
SearchBayesianSkopt-CV: Config 131 is suboptimal. Config: {'topK': 520, 'alpha': 0.002314791083914081, 'normalize_similarity': False} - results: ROC_AUC: 0.1227884, PRECISION: 0.0242988, PRECISION_RECALL_MIN_DEN: 0.0904878, RECALL: 0.0882485, MAP: 0.0408448, MRR: 0.0876028, NDCG: 0.0626680, F1: 0.0381032, HIT_RATE: 0.2429883, ARHR: 0.0971995, NOVELTY: 0.0046149, AVERAGE_POPULARITY: 0.1384970, DIVERSITY_MEAN_INTER_LIST: 0.9703047, DIVERSITY_HERFINDAHL: 0.9970121, COVERAGE_ITEM: 0.3357767, COVERAGE_ITEM_CORRECT: 0.0233301, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1297597, DIVERSITY_GINI: 0.0850914, SHANNON_ENTROPY: 10.5166641, 
SearchBayesianSkopt-CV: Config 132 is suboptimal. Config: {'topK': 996, 'alpha': 0.7975212004015098, 'normalize_similarity': False} - results: ROC_AUC: 0.1269622, PRECISION: 0.0261348, PRECISION_RECALL_MIN_DEN: 0.0935109, RECALL: 0.0907474, MAP: 0.0411316, MRR: 0.0901428, NDCG: 0.0639277, F1: 0.0405739, HIT_RATE: 0.2613479, ARHR: 0.1012696, NOVELTY: 0.0049607, AVERAGE_POPULARITY: 0.0853284, DIVERSITY_MEAN_INTER_LIST: 0.9890312, DIVERSITY_HERFINDAHL: 0.9988844, COVERAGE_ITEM: 0.4558383, COVERAGE_ITEM_CORRECT: 0.0299750, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1362527, DIVERSITY_GINI: 0.1740530, SHANNON_ENTROPY: 11.9247123, 
SearchBayesianSkopt-CV: Config 133 is suboptimal. Config: {'topK': 764, 'alpha': 0.3893403206430812, 'normalize_similarity': False} - results: ROC_AUC: 0.1381092, PRECISION: 0.0278126, PRECISION_RECALL_MIN_DEN: 0.1011289, RECALL: 0.0985188, MAP: 0.0456730, MRR: 0.0986136, NDCG: 0.0702702, F1: 0.0433755, HIT_RATE: 0.2781256, ARHR: 0.1105610, NOVELTY: 0.0047106, AVERAGE_POPULARITY: 0.1202497, DIVERSITY_MEAN_INTER_LIST: 0.9785439, DIVERSITY_HERFINDAHL: 0.9978358, COVERAGE_ITEM: 0.3766776, COVERAGE_ITEM_CORRECT: 0.0284658, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1459419, DIVERSITY_GINI: 0.1075109, SHANNON_ENTROPY: 10.9476023, 
SearchBayesianSkopt-CV: Config 134 is suboptimal. Config: {'topK': 766, 'alpha': 0.3897522182292907, 'normalize_similarity': False} - results: ROC_AUC: 0.1381549, PRECISION: 0.0278923, PRECISION_RECALL_MIN_DEN: 0.1013698, RECALL: 0.0987565, MAP: 0.0457317, MRR: 0.0987275, NDCG: 0.0703950, F1: 0.0434959, HIT_RATE: 0.2789230, ARHR: 0.1107570, NOVELTY: 0.0047107, AVERAGE_POPULARITY: 0.1202341, DIVERSITY_MEAN_INTER_LIST: 0.9785536, DIVERSITY_HERFINDAHL: 0.9978368, COVERAGE_ITEM: 0.3771781, COVERAGE_ITEM_CORRECT: 0.0286814, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1461935, DIVERSITY_GINI: 0.1076843, SHANNON_ENTROPY: 10.9491150, 
SearchBayesianSkopt-CV: Config 135 is suboptimal. Config: {'topK': 768, 'alpha': 0.3901991783319094, 'normalize_similarity': False} - results: ROC_AUC: 0.1381289, PRECISION: 0.0278353, PRECISION_RECALL_MIN_DEN: 0.1012552, RECALL: 0.0986379, MAP: 0.0456498, MRR: 0.0985825, NDCG: 0.0702790, F1: 0.0434147, HIT_RATE: 0.2783529, ARHR: 0.1105514, NOVELTY: 0.0047109, AVERAGE_POPULARITY: 0.1202154, DIVERSITY_MEAN_INTER_LIST: 0.9785596, DIVERSITY_HERFINDAHL: 0.9978374, COVERAGE_ITEM: 0.3771396, COVERAGE_ITEM_CORRECT: 0.0285197, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1460425, DIVERSITY_GINI: 0.1077071, SHANNON_ENTROPY: 10.9493232, 
SearchBayesianSkopt-CV: Config 136 is suboptimal. Config: {'topK': 21, 'alpha': 1.9954140719457727, 'normalize_similarity': True} - results: ROC_AUC: 0.0646214, PRECISION: 0.0119547, PRECISION_RECALL_MIN_DEN: 0.0498192, RECALL: 0.0489385, MAP: 0.0205464, MRR: 0.0421007, NDCG: 0.0323085, F1: 0.0192091, HIT_RATE: 0.1195474, ARHR: 0.0444684, NOVELTY: 0.0053360, AVERAGE_POPULARITY: 0.0319936, DIVERSITY_MEAN_INTER_LIST: 0.9947964, DIVERSITY_HERFINDAHL: 0.9994608, COVERAGE_ITEM: 0.4884774, COVERAGE_ITEM_CORRECT: 0.0209586, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0712470, DIVERSITY_GINI: 0.2322621, SHANNON_ENTROPY: 12.7228481, 
SearchBayesianSkopt-CV: Config 137 is suboptimal. Config: {'topK': 768, 'alpha': 0.38991747992237735, 'normalize_similarity': False} - results: ROC_AUC: 0.1380380, PRECISION: 0.0278241, PRECISION_RECALL_MIN_DEN: 0.1012011, RECALL: 0.0985835, MAP: 0.0455838, MRR: 0.0984913, NDCG: 0.0702106, F1: 0.0433955, HIT_RATE: 0.2782406, ARHR: 0.1104732, NOVELTY: 0.0047108, AVERAGE_POPULARITY: 0.1202374, DIVERSITY_MEAN_INTER_LIST: 0.9785518, DIVERSITY_HERFINDAHL: 0.9978366, COVERAGE_ITEM: 0.3769394, COVERAGE_ITEM_CORRECT: 0.0285120, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1459419, DIVERSITY_GINI: 0.1076503, SHANNON_ENTROPY: 10.9487432, 
SearchBayesianSkopt-CV: Config 138 is suboptimal. Config: {'topK': 991, 'alpha': 0.009457390724190386, 'normalize_similarity': False} - results: ROC_AUC: 0.1220530, PRECISION: 0.0239996, PRECISION_RECALL_MIN_DEN: 0.0894683, RECALL: 0.0873103, MAP: 0.0404599, MRR: 0.0870071, NDCG: 0.0621079, F1: 0.0376472, HIT_RATE: 0.2399965, ARHR: 0.0964481, NOVELTY: 0.0045835, AVERAGE_POPULARITY: 0.1445739, DIVERSITY_MEAN_INTER_LIST: 0.9672640, DIVERSITY_HERFINDAHL: 0.9967081, COVERAGE_ITEM: 0.3244119, COVERAGE_ITEM_CORRECT: 0.0225140, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1286020, DIVERSITY_GINI: 0.0789933, SHANNON_ENTROPY: 10.3594739, 
SearchBayesianSkopt-CV: Config 139 is suboptimal. Config: {'topK': 999, 'alpha': 0.8025514687959001, 'normalize_similarity': True} - results: ROC_AUC: 0.1150907, PRECISION: 0.0242734, PRECISION_RECALL_MIN_DEN: 0.0877246, RECALL: 0.0850682, MAP: 0.0372161, MRR: 0.0806167, NDCG: 0.0584229, F1: 0.0377629, HIT_RATE: 0.2427340, ARHR: 0.0901922, NOVELTY: 0.0050360, AVERAGE_POPULARITY: 0.0746604, DIVERSITY_MEAN_INTER_LIST: 0.9913315, DIVERSITY_HERFINDAHL: 0.9991144, COVERAGE_ITEM: 0.4738325, COVERAGE_ITEM_CORRECT: 0.0298287, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1281490, DIVERSITY_GINI: 0.1941114, SHANNON_ENTROPY: 12.1823425, 
SearchBayesianSkopt-CV: Config 140 is suboptimal. Config: {'topK': 427, 'alpha': 0.0003284629279056706, 'normalize_similarity': False} - results: ROC_AUC: 0.1228007, PRECISION: 0.0242907, PRECISION_RECALL_MIN_DEN: 0.0901391, RECALL: 0.0878809, MAP: 0.0406815, MRR: 0.0875769, NDCG: 0.0624843, F1: 0.0380585, HIT_RATE: 0.2429069, ARHR: 0.0971808, NOVELTY: 0.0046242, AVERAGE_POPULARITY: 0.1365852, DIVERSITY_MEAN_INTER_LIST: 0.9711583, DIVERSITY_HERFINDAHL: 0.9970974, COVERAGE_ITEM: 0.3390414, COVERAGE_ITEM_CORRECT: 0.0233532, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1298855, DIVERSITY_GINI: 0.0870431, SHANNON_ENTROPY: 10.5607304, 
SearchBayesianSkopt-CV: Config 141 is suboptimal. Config: {'topK': 999, 'alpha': 0.004659231588479918, 'normalize_similarity': False} - results: ROC_AUC: 0.1220033, PRECISION: 0.0239465, PRECISION_RECALL_MIN_DEN: 0.0893832, RECALL: 0.0872364, MAP: 0.0404777, MRR: 0.0869640, NDCG: 0.0620943, F1: 0.0375747, HIT_RATE: 0.2394647, ARHR: 0.0963628, NOVELTY: 0.0045830, AVERAGE_POPULARITY: 0.1446845, DIVERSITY_MEAN_INTER_LIST: 0.9672026, DIVERSITY_HERFINDAHL: 0.9967019, COVERAGE_ITEM: 0.3242194, COVERAGE_ITEM_CORRECT: 0.0224139, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1283503, DIVERSITY_GINI: 0.0789247, SHANNON_ENTROPY: 10.3572719, 
SearchBayesianSkopt-CV: Config 142 is suboptimal. Config: {'topK': 581, 'alpha': 0.0017079415641687583, 'normalize_similarity': True} - results: ROC_AUC: 0.1131285, PRECISION: 0.0233184, PRECISION_RECALL_MIN_DEN: 0.0813743, RECALL: 0.0788837, MAP: 0.0358990, MRR: 0.0808577, NDCG: 0.0560566, F1: 0.0359917, HIT_RATE: 0.2331843, ARHR: 0.0902961, NOVELTY: 0.0049897, AVERAGE_POPULARITY: 0.0700605, DIVERSITY_MEAN_INTER_LIST: 0.9919270, DIVERSITY_HERFINDAHL: 0.9991739, COVERAGE_ITEM: 0.4628296, COVERAGE_ITEM_CORRECT: 0.0308835, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1225116, DIVERSITY_GINI: 0.1763212, SHANNON_ENTROPY: 12.0777331, 
SearchBayesianSkopt-CV: Config 143 is suboptimal. Config: {'topK': 17, 'alpha': 7.5073883425425e-06, 'normalize_similarity': False} - results: ROC_AUC: 0.1156547, PRECISION: 0.0222943, PRECISION_RECALL_MIN_DEN: 0.0837003, RECALL: 0.0817105, MAP: 0.0384824, MRR: 0.0828146, NDCG: 0.0587121, F1: 0.0350263, HIT_RATE: 0.2229426, ARHR: 0.0914886, NOVELTY: 0.0047753, AVERAGE_POPULARITY: 0.1041629, DIVERSITY_MEAN_INTER_LIST: 0.9815285, DIVERSITY_HERFINDAHL: 0.9981342, COVERAGE_ITEM: 0.3976516, COVERAGE_ITEM_CORRECT: 0.0231607, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1200956, DIVERSITY_GINI: 0.1203682, SHANNON_ENTROPY: 11.1735508, 
SearchBayesianSkopt-CV: Config 144 is suboptimal. Config: {'topK': 996, 'alpha': 0.807531711233435, 'normalize_similarity': False} - results: ROC_AUC: 0.1264130, PRECISION: 0.0260628, PRECISION_RECALL_MIN_DEN: 0.0932431, RECALL: 0.0904651, MAP: 0.0409986, MRR: 0.0899396, NDCG: 0.0637128, F1: 0.0404603, HIT_RATE: 0.2606284, ARHR: 0.1009213, NOVELTY: 0.0049667, AVERAGE_POPULARITY: 0.0844451, DIVERSITY_MEAN_INTER_LIST: 0.9892344, DIVERSITY_HERFINDAHL: 0.9989047, COVERAGE_ITEM: 0.4571550, COVERAGE_ITEM_CORRECT: 0.0301059, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1360262, DIVERSITY_GINI: 0.1755955, SHANNON_ENTROPY: 11.9461668, 
SearchBayesianSkopt-CV: Config 145 is suboptimal. Config: {'topK': 998, 'alpha': 0.3774872956496499, 'normalize_similarity': True} - results: ROC_AUC: 0.1194717, PRECISION: 0.0250581, PRECISION_RECALL_MIN_DEN: 0.0887146, RECALL: 0.0859796, MAP: 0.0384993, MRR: 0.0847319, NDCG: 0.0601162, F1: 0.0388013, HIT_RATE: 0.2505813, ARHR: 0.0951292, NOVELTY: 0.0049749, AVERAGE_POPULARITY: 0.0790373, DIVERSITY_MEAN_INTER_LIST: 0.9903308, DIVERSITY_HERFINDAHL: 0.9990143, COVERAGE_ITEM: 0.4645390, COVERAGE_ITEM_CORRECT: 0.0306295, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1306657, DIVERSITY_GINI: 0.1777626, SHANNON_ENTROPY: 12.0014108, 
SearchBayesianSkopt-CV: Config 146 is suboptimal. Config: {'topK': 999, 'alpha': 0.006871858816259293, 'normalize_similarity': False} - results: ROC_AUC: 0.1220172, PRECISION: 0.0239465, PRECISION_RECALL_MIN_DEN: 0.0893280, RECALL: 0.0871820, MAP: 0.0404620, MRR: 0.0869573, NDCG: 0.0620717, F1: 0.0375695, HIT_RATE: 0.2394645, ARHR: 0.0963638, NOVELTY: 0.0045830, AVERAGE_POPULARITY: 0.1446889, DIVERSITY_MEAN_INTER_LIST: 0.9671998, DIVERSITY_HERFINDAHL: 0.9967017, COVERAGE_ITEM: 0.3244196, COVERAGE_ITEM_CORRECT: 0.0224139, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1283252, DIVERSITY_GINI: 0.0789783, SHANNON_ENTROPY: 10.3576618, 
SearchBayesianSkopt-CV: Config 147 is suboptimal. Config: {'topK': 768, 'alpha': 0.3960561420110486, 'normalize_similarity': False} - results: ROC_AUC: 0.1385462, PRECISION: 0.0278733, PRECISION_RECALL_MIN_DEN: 0.1016062, RECALL: 0.0990013, MAP: 0.0458432, MRR: 0.0989322, NDCG: 0.0705403, F1: 0.0434964, HIT_RATE: 0.2787331, ARHR: 0.1109147, NOVELTY: 0.0047142, AVERAGE_POPULARITY: 0.1197717, DIVERSITY_MEAN_INTER_LIST: 0.9787391, DIVERSITY_HERFINDAHL: 0.9978554, COVERAGE_ITEM: 0.3784716, COVERAGE_ITEM_CORRECT: 0.0286044, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1461684, DIVERSITY_GINI: 0.1085512, SHANNON_ENTROPY: 10.9634168, 
SearchBayesianSkopt-CV: Config 148 is suboptimal. Config: {'topK': 769, 'alpha': 0.396296996722285, 'normalize_similarity': False} - results: ROC_AUC: 0.1385140, PRECISION: 0.0278581, PRECISION_RECALL_MIN_DEN: 0.1013879, RECALL: 0.0987756, MAP: 0.0456906, MRR: 0.0988105, NDCG: 0.0703736, F1: 0.0434560, HIT_RATE: 0.2785814, ARHR: 0.1107732, NOVELTY: 0.0047144, AVERAGE_POPULARITY: 0.1197787, DIVERSITY_MEAN_INTER_LIST: 0.9787339, DIVERSITY_HERFINDAHL: 0.9978548, COVERAGE_ITEM: 0.3785948, COVERAGE_ITEM_CORRECT: 0.0285736, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1461432, DIVERSITY_GINI: 0.1086473, SHANNON_ENTROPY: 10.9639053, 
SearchBayesianSkopt-CV: Config 149 is suboptimal. Config: {'topK': 771, 'alpha': 0.39658848907609173, 'normalize_similarity': False} - results: ROC_AUC: 0.1384954, PRECISION: 0.0278658, PRECISION_RECALL_MIN_DEN: 0.1014196, RECALL: 0.0987994, MAP: 0.0457147, MRR: 0.0986413, NDCG: 0.0703725, F1: 0.0434674, HIT_RATE: 0.2786580, ARHR: 0.1106286, NOVELTY: 0.0047140, AVERAGE_POPULARITY: 0.1197900, DIVERSITY_MEAN_INTER_LIST: 0.9787275, DIVERSITY_HERFINDAHL: 0.9978542, COVERAGE_ITEM: 0.3781867, COVERAGE_ITEM_CORRECT: 0.0285659, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1461180, DIVERSITY_GINI: 0.1084750, SHANNON_ENTROPY: 10.9625362, 
SearchBayesianSkopt-CV: Config 150 is suboptimal. Config: {'topK': 772, 'alpha': 0.396867942971886, 'normalize_similarity': False} - results: ROC_AUC: 0.1385432, PRECISION: 0.0279228, PRECISION_RECALL_MIN_DEN: 0.1015594, RECALL: 0.0989400, MAP: 0.0456564, MRR: 0.0987127, NDCG: 0.0703815, F1: 0.0435505, HIT_RATE: 0.2792281, ARHR: 0.1106937, NOVELTY: 0.0047142, AVERAGE_POPULARITY: 0.1197833, DIVERSITY_MEAN_INTER_LIST: 0.9787304, DIVERSITY_HERFINDAHL: 0.9978545, COVERAGE_ITEM: 0.3785409, COVERAGE_ITEM_CORRECT: 0.0286737, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1464200, DIVERSITY_GINI: 0.1085671, SHANNON_ENTROPY: 10.9632643, 
SearchBayesianSkopt-CV: Config 151 is suboptimal. Config: {'topK': 774, 'alpha': 0.39714768919339893, 'normalize_similarity': False} - results: ROC_AUC: 0.1385878, PRECISION: 0.0279530, PRECISION_RECALL_MIN_DEN: 0.1017531, RECALL: 0.0991159, MAP: 0.0458269, MRR: 0.0989612, NDCG: 0.0705651, F1: 0.0436043, HIT_RATE: 0.2795302, ARHR: 0.1109684, NOVELTY: 0.0047144, AVERAGE_POPULARITY: 0.1197505, DIVERSITY_MEAN_INTER_LIST: 0.9787392, DIVERSITY_HERFINDAHL: 0.9978554, COVERAGE_ITEM: 0.3789490, COVERAGE_ITEM_CORRECT: 0.0286891, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1465459, DIVERSITY_GINI: 0.1086664, SHANNON_ENTROPY: 10.9638926, 
SearchBayesianSkopt-CV: Config 152 is suboptimal. Config: {'topK': 775, 'alpha': 0.39739416894940444, 'normalize_similarity': False} - results: ROC_AUC: 0.1383839, PRECISION: 0.0278962, PRECISION_RECALL_MIN_DEN: 0.1014846, RECALL: 0.0988579, MAP: 0.0458056, MRR: 0.0988167, NDCG: 0.0704624, F1: 0.0435104, HIT_RATE: 0.2789623, ARHR: 0.1108554, NOVELTY: 0.0047144, AVERAGE_POPULARITY: 0.1197713, DIVERSITY_MEAN_INTER_LIST: 0.9787293, DIVERSITY_HERFINDAHL: 0.9978544, COVERAGE_ITEM: 0.3785563, COVERAGE_ITEM_CORRECT: 0.0285967, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1461432, DIVERSITY_GINI: 0.1085705, SHANNON_ENTROPY: 10.9631865, 
SearchBayesianSkopt-CV: Config 153 is suboptimal. Config: {'topK': 993, 'alpha': 1.1870177828505792, 'normalize_similarity': True} - results: ROC_AUC: 0.1021244, PRECISION: 0.0210740, PRECISION_RECALL_MIN_DEN: 0.0795593, RECALL: 0.0774379, MAP: 0.0328448, MRR: 0.0695702, NDCG: 0.0519254, F1: 0.0331248, HIT_RATE: 0.2107402, ARHR: 0.0766921, NOVELTY: 0.0050906, AVERAGE_POPULARITY: 0.0689940, DIVERSITY_MEAN_INTER_LIST: 0.9924304, DIVERSITY_HERFINDAHL: 0.9992242, COVERAGE_ITEM: 0.4662329, COVERAGE_ITEM_CORRECT: 0.0269798, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1146345, DIVERSITY_GINI: 0.2016910, SHANNON_ENTROPY: 12.3219165, 
